strategy_name,trade_date,portfolio_value,daily_return
top10_momentum_daily,2022-10-06,3.637971,-0.009748
top10_momentum_daily,2022-10-07,3.560381,-0.021328
top10_momentum_daily,2022-10-10,3.553641,-0.001893
top10_momentum_daily,2022-10-11,3.552922,-0.000202
top10_momentum_daily,2022-10-12,3.562658,0.002740
top10_momentum_daily,2022-10-13,3.645840,0.023348
top10_momentum_daily,2022-10-14,3.571668,-0.020344
top10_momentum_daily,2022-10-17,3.648000,0.021371
top10_momentum_daily,2022-10-18,3.674666,0.007310
top10_momentum_daily,2022-10-19,3.664355,-0.002806
top10_momentum_daily,2022-10-20,3.620912,-0.011856
top10_momentum_daily,2022-10-21,3.703386,0.022777
top10_momentum_daily,2022-10-24,3.767120,0.017210
top10_momentum_daily,2022-10-25,3.773646,0.001732
top10_momentum_daily,2022-10-26,3.797874,0.006420
top10_momentum_daily,2022-10-27,3.791796,-0.001600
top10_momentum_daily,2022-10-28,3.854919,0.016647
top10_momentum_daily,2022-10-31,3.832554,-0.005802
top10_momentum_daily,2022-11-01,3.832408,-0.000038
top10_momentum_daily,2022-11-02,3.773719,-0.015314
top10_momentum_daily,2022-11-03,3.772004,-0.000454
top10_momentum_daily,2022-11-04,3.794699,0.006017
top10_momentum_daily,2022-11-07,3.832431,0.009943
top10_momentum_daily,2022-11-08,3.858627,0.006835
top10_momentum_daily,2022-11-09,3.808771,-0.012921
top10_momentum_daily,2022-11-10,3.890154,0.021367
top10_momentum_daily,2022-11-11,3.862512,-0.007105
top10_momentum_daily,2022-11-14,3.873477,0.002839
top10_momentum_daily,2022-11-15,3.865267,-0.002120
top10_momentum_daily,2022-11-16,3.875885,0.002747
top10_momentum_daily,2022-11-17,3.901045,0.006491
top10_momentum_daily,2022-11-18,3.940270,0.010055
top10_momentum_daily,2022-11-21,3.952798,0.003179
top10_momentum_daily,2022-11-22,3.996642,0.011092
top10_momentum_daily,2022-11-23,3.998575,0.000484
top10_momentum_daily,2022-11-25,4.010468,0.002974
top10_momentum_daily,2022-11-28,3.979978,-0.007602
top10_momentum_daily,2022-11-29,3.976823,-0.000793
top10_momentum_daily,2022-11-30,4.040487,0.016009
top10_momentum_daily,2022-12-01,4.037055,-0.000849
top10_momentum_daily,2022-12-02,4.043093,0.001496
top10_momentum_daily,2022-12-05,4.008203,-0.008630
top10_momentum_daily,2022-12-06,3.979470,-0.007169
top10_momentum_daily,2022-12-07,3.992298,0.003223
top10_momentum_daily,2022-12-08,4.017667,0.006355
top10_momentum_daily,2022-12-09,3.973993,-0.010870
top10_momentum_daily,2022-12-12,4.029368,0.013934
top10_momentum_daily,2022-12-13,4.039527,0.002521
top10_momentum_daily,2022-12-14,4.037010,-0.000623
top10_momentum_daily,2022-12-15,3.958143,-0.019536
top10_momentum_daily,2022-12-16,3.924548,-0.008488
top10_momentum_daily,2022-12-19,3.927489,0.000749
top10_momentum_daily,2022-12-20,3.947802,0.005172
top10_momentum_daily,2022-12-21,3.998852,0.012931
top10_momentum_daily,2022-12-22,3.966085,-0.008194
top10_momentum_daily,2022-12-23,3.994721,0.007220
top10_momentum_daily,2022-12-27,4.015292,0.005149
top10_momentum_daily,2022-12-28,3.971776,-0.010838
top10_momentum_daily,2022-12-29,3.990130,0.004621
top10_momentum_daily,2022-12-30,3.984106,-0.001510
top10_momentum_daily,2023-01-03,3.966729,-0.004362
top10_momentum_daily,2023-01-04,3.962079,-0.001172
top10_momentum_daily,2023-01-05,3.945693,-0.004136
top10_momentum_daily,2023-01-06,4.012768,0.017000
top10_momentum_daily,2023-01-09,3.949620,-0.015737
top10_momentum_daily,2023-01-10,3.953740,0.001043
top10_momentum_daily,2023-01-11,3.959673,0.001501
top10_momentum_daily,2023-01-12,3.954115,-0.001404
top10_momentum_daily,2023-01-13,3.962639,0.002156
top10_momentum_daily,2023-01-17,3.953334,-0.002348
top10_momentum_daily,2023-01-18,3.864796,-0.022396
top10_momentum_daily,2023-01-19,3.868197,0.000880
top10_momentum_daily,2023-01-20,3.895831,0.007144
top10_momentum_daily,2023-01-23,3.895906,0.000019
top10_momentum_daily,2023-01-24,3.908391,0.003205
top10_momentum_daily,2023-01-25,3.919872,0.002938
top10_momentum_daily,2023-01-26,3.912742,-0.001819
top10_momentum_daily,2023-01-27,3.886562,-0.006691
top10_momentum_daily,2023-01-30,3.872588,-0.003596
top10_momentum_daily,2023-01-31,3.906741,0.008819
top10_momentum_daily,2023-02-01,3.894516,-0.003129
top10_momentum_daily,2023-02-02,3.833270,-0.015726
top10_momentum_daily,2023-02-03,3.836040,0.000723
top10_momentum_daily,2023-02-06,3.845794,0.002543
top10_momentum_daily,2023-02-07,3.878094,0.008399
top10_momentum_daily,2023-02-08,3.858928,-0.004942
top10_momentum_daily,2023-02-09,3.865293,0.001650
top10_momentum_daily,2023-02-10,3.922177,0.014717
top10_momentum_daily,2023-02-13,3.962141,0.010189
top10_momentum_daily,2023-02-14,3.933594,-0.007205
top10_momentum_daily,2023-02-15,3.933838,0.000062
top10_momentum_daily,2023-02-16,3.892504,-0.010507
top10_momentum_daily,2023-02-17,3.902492,0.002566
top10_momentum_daily,2023-02-21,3.851160,-0.013154
top10_momentum_daily,2023-02-22,3.840662,-0.002726
top10_momentum_daily,2023-02-23,3.865819,0.006550
top10_momentum_daily,2023-02-24,3.856671,-0.002366
top10_momentum_daily,2023-02-27,3.854315,-0.000611
top10_momentum_daily,2023-02-28,3.838952,-0.003986
top10_momentum_daily,2023-03-01,3.845342,0.001664
top10_momentum_daily,2023-03-02,3.876457,0.008092
top10_momentum_daily,2023-03-03,3.928511,0.013428
top10_momentum_daily,2023-03-06,3.946670,0.004622
top10_momentum_daily,2023-03-07,3.890076,-0.014340
top10_momentum_daily,2023-03-08,3.871712,-0.004721
top10_momentum_daily,2023-03-09,3.796891,-0.019325
top10_momentum_daily,2023-03-10,3.737906,-0.015535
top10_momentum_daily,2023-03-13,3.720915,-0.004546
top10_momentum_daily,2023-03-14,3.754606,0.009055
top10_momentum_daily,2023-03-15,3.698842,-0.014852
top10_momentum_daily,2023-03-16,3.733506,0.009372
top10_momentum_daily,2023-03-17,3.695936,-0.010063
top10_momentum_daily,2023-03-20,3.755339,0.016073
top10_momentum_daily,2023-03-21,3.798995,0.011625
top10_momentum_daily,2023-03-22,3.751000,-0.012634
top10_momentum_daily,2023-03-23,3.748841,-0.000576
top10_momentum_daily,2023-03-24,3.761958,0.003499
top10_momentum_daily,2023-03-27,3.819721,0.015355
top10_momentum_daily,2023-03-28,3.825950,0.001631
top10_momentum_daily,2023-03-29,3.853454,0.007189
top10_momentum_daily,2023-03-30,3.861499,0.002088
top10_momentum_daily,2023-03-31,3.905792,0.011471
top10_momentum_daily,2023-04-03,3.957643,0.013275
top10_momentum_daily,2023-04-04,3.919489,-0.009640
top10_momentum_daily,2023-04-05,3.934131,0.003736
top10_momentum_daily,2023-04-06,3.919852,-0.003630
top10_momentum_daily,2023-04-10,3.931824,0.003054
top10_momentum_daily,2023-04-11,3.940804,0.002284
top10_momentum_daily,2023-04-12,3.939270,-0.000389
top10_momentum_daily,2023-04-13,3.977777,0.009775
top10_momentum_daily,2023-04-14,3.977383,-0.000099
top10_momentum_daily,2023-04-17,3.990857,0.003388
top10_momentum_daily,2023-04-18,4.020687,0.007475
top10_momentum_daily,2023-04-19,4.008361,-0.003066
top10_momentum_daily,2023-04-20,3.996407,-0.002982
top10_momentum_daily,2023-04-21,3.995381,-0.000257
top10_momentum_daily,2023-04-24,3.997216,0.000459
top10_momentum_daily,2023-04-25,3.928959,-0.017076
top10_momentum_daily,2023-04-26,3.931183,0.000566
top10_momentum_daily,2023-04-27,4.030907,0.025368
top10_momentum_daily,2023-04-28,4.071340,0.010031
top10_momentum_daily,2023-05-01,4.089917,0.004563
top10_momentum_daily,2023-05-02,4.036735,-0.013003
top10_momentum_daily,2023-05-03,4.002539,-0.008471
top10_momentum_daily,2023-05-04,3.981200,-0.005331
top10_momentum_daily,2023-05-05,4.052356,0.017873
top10_momentum_daily,2023-05-08,4.060444,0.001996
top10_momentum_daily,2023-05-09,4.048753,-0.002879
top10_momentum_daily,2023-05-10,4.063846,0.003728
top10_momentum_daily,2023-05-11,4.040400,-0.005770
top10_momentum_daily,2023-05-12,4.030072,-0.002556
top10_momentum_daily,2023-05-15,4.040135,0.002497
top10_momentum_daily,2023-05-16,4.015867,-0.006007
top10_momentum_daily,2023-05-17,4.064926,0.012216
top10_momentum_daily,2023-05-18,4.118618,0.013209
top10_momentum_daily,2023-05-19,4.117688,-0.000226
top10_momentum_daily,2023-05-22,4.081706,-0.008739
top10_momentum_daily,2023-05-23,4.035320,-0.011364
top10_momentum_daily,2023-05-24,4.031965,-0.000831
top10_momentum_daily,2023-05-25,4.168835,0.033946
top10_momentum_daily,2023-05-26,4.253108,0.020215
top10_momentum_daily,2023-05-30,4.263618,0.002471
top10_momentum_daily,2023-05-31,4.255082,-0.002002
top10_momentum_daily,2023-06-01,4.288723,0.007906
top10_momentum_daily,2023-06-02,4.321539,0.007652
top10_momentum_daily,2023-06-05,4.320849,-0.000160
top10_momentum_daily,2023-06-06,4.281085,-0.009203
top10_momentum_daily,2023-06-07,4.221480,-0.013923
top10_momentum_daily,2023-06-08,4.282026,0.014342
top10_momentum_daily,2023-06-09,4.304324,0.005207
top10_momentum_daily,2023-06-12,4.389606,0.019813
top10_momentum_daily,2023-06-13,4.426869,0.008489
top10_momentum_daily,2023-06-14,4.502373,0.017056
top10_momentum_daily,2023-06-15,4.564792,0.013863
top10_momentum_daily,2023-06-16,4.536431,-0.006213
top10_momentum_daily,2023-06-20,4.538409,0.000436
top10_momentum_daily,2023-06-21,4.474333,-0.014119
top10_momentum_daily,2023-06-22,4.501563,0.006086
top10_momentum_daily,2023-06-23,4.469962,-0.007020
top10_momentum_daily,2023-06-26,4.411403,-0.013101
top10_momentum_daily,2023-06-27,4.483797,0.016410
top10_momentum_daily,2023-06-28,4.472102,-0.002608
top10_momentum_daily,2023-06-29,4.496577,0.005473
top10_momentum_daily,2023-06-30,4.570135,0.016359
top10_momentum_daily,2023-07-03,4.568809,-0.000290
top10_momentum_daily,2023-07-05,4.538174,-0.006705
top10_momentum_daily,2023-07-06,4.498206,-0.008807
top10_momentum_daily,2023-07-07,4.502902,0.001044
top10_momentum_daily,2023-07-10,4.536954,0.007562
top10_momentum_daily,2023-07-11,4.560484,0.005186
top10_momentum_daily,2023-07-12,4.635037,0.016348
top10_momentum_daily,2023-07-13,4.686982,0.011207
top10_momentum_daily,2023-07-14,4.672993,-0.002985
top10_momentum_daily,2023-07-17,4.727073,0.011573
top10_momentum_daily,2023-07-18,4.773946,0.009916
top10_momentum_daily,2023-07-19,4.740427,-0.007021
top10_momentum_daily,2023-07-20,4.652623,-0.018523
top10_momentum_daily,2023-07-21,4.640007,-0.002712
top10_momentum_daily,2023-07-24,4.657937,0.003864
top10_momentum_daily,2023-07-25,4.703279,0.009734
top10_momentum_daily,2023-07-26,4.646146,-0.012147
top10_momentum_daily,2023-07-27,4.663057,0.003640
top10_momentum_daily,2023-07-28,4.723091,0.012874
top10_momentum_daily,2023-07-31,4.735462,0.002619
top10_momentum_daily,2023-08-01,4.782738,0.009983
top10_momentum_daily,2023-08-02,4.700431,-0.017209
top10_momentum_daily,2023-08-03,4.675213,-0.005365
top10_momentum_daily,2023-08-04,4.653834,-0.004573
top10_momentum_daily,2023-08-07,4.715109,0.013167
top10_momentum_daily,2023-08-08,4.690359,-0.005249
top10_momentum_daily,2023-08-09,4.632224,-0.012395
top10_momentum_daily,2023-08-10,4.630860,-0.000294
top10_momentum_daily,2023-08-11,4.617252,-0.002939
top10_momentum_daily,2023-08-14,4.699151,0.017738
top10_momentum_daily,2023-08-15,4.656532,-0.009070
top10_momentum_daily,2023-08-16,4.613360,-0.009271
top10_momentum_daily,2023-08-17,4.575605,-0.008184
top10_momentum_daily,2023-08-18,4.577831,0.000486
top10_momentum_daily,2023-08-21,4.671425,0.020445
top10_momentum_daily,2023-08-22,4.619389,-0.011139
top10_momentum_daily,2023-08-23,4.691752,0.015665
top10_momentum_daily,2023-08-24,4.607077,-0.018048
top10_momentum_daily,2023-08-25,4.637352,0.006571
top10_momentum_daily,2023-08-28,4.681935,0.009614
top10_momentum_daily,2023-08-29,4.781520,0.021270
top10_momentum_daily,2023-08-30,4.801217,0.004120
top10_momentum_daily,2023-08-31,4.831907,0.006392
top10_momentum_daily,2023-09-01,4.835121,0.000665
top10_momentum_daily,2023-09-05,4.832545,-0.000533
top10_momentum_daily,2023-09-06,4.818560,-0.002894
top10_momentum_daily,2023-09-07,4.790295,-0.005866
top10_momentum_daily,2023-09-08,4.791631,0.000279
top10_momentum_daily,2023-09-11,4.812775,0.004413
top10_momentum_daily,2023-09-12,4.703662,-0.022671
top10_momentum_daily,2023-09-13,4.737265,0.007144
top10_momentum_daily,2023-09-14,4.795246,0.012239
top10_momentum_daily,2023-09-15,4.690760,-0.021789
top10_momentum_daily,2023-09-18,4.700644,0.002107
top10_momentum_daily,2023-09-19,4.709451,0.001873
top10_momentum_daily,2023-09-20,4.645597,-0.013559
top10_momentum_daily,2023-09-21,4.534503,-0.023914
top10_momentum_daily,2023-09-22,4.550685,0.003569
top10_momentum_daily,2023-09-25,4.565412,0.003236
top10_momentum_daily,2023-09-26,4.494371,-0.015561
top10_momentum_daily,2023-09-27,4.514825,0.004551
top10_momentum_daily,2023-09-28,4.585186,0.015584
top10_momentum_daily,2023-09-29,4.570991,-0.003096
top10_momentum_daily,2023-10-02,4.619276,0.010563
top10_momentum_daily,2023-10-03,4.525691,-0.020260
top10_momentum_daily,2023-10-04,4.578912,0.011760
top10_momentum_daily,2023-10-05,4.568075,-0.002367
top10_momentum_daily,2023-10-06,4.671805,0.022708
top10_momentum_daily,2023-10-09,4.693597,0.004665
top10_momentum_daily,2023-10-10,4.726351,0.006978
top10_momentum_daily,2023-10-11,4.770738,0.009391
top10_momentum_daily,2023-10-12,4.779489,0.001834
top10_momentum_daily,2023-10-13,4.691519,-0.018406
top10_momentum_daily,2023-10-16,4.754227,0.013366
top10_momentum_daily,2023-10-17,4.731180,-0.004848
top10_momentum_daily,2023-10-18,4.641159,-0.019027
top10_momentum_daily,2023-10-19,4.610585,-0.006588
top10_momentum_daily,2023-10-20,4.523759,-0.018832
top10_momentum_daily,2023-10-23,4.553337,0.006538
top10_momentum_daily,2023-10-24,4.589051,0.007844
top10_momentum_daily,2023-10-25,4.464594,-0.027120
top10_momentum_daily,2023-10-26,4.359752,-0.023483
top10_momentum_daily,2023-10-27,4.391269,0.007229
top10_momentum_daily,2023-10-30,4.455765,0.014687
top10_momentum_daily,2023-10-31,4.491468,0.008013
top10_momentum_daily,2023-11-01,4.629284,0.030684
top10_momentum_daily,2023-11-02,4.686230,0.012301
top10_momentum_daily,2023-11-03,4.763897,0.016574
top10_momentum_daily,2023-11-06,4.781932,0.003786
top10_momentum_daily,2023-11-07,4.834780,0.011052
top10_momentum_daily,2023-11-08,4.865386,0.006331
top10_momentum_daily,2023-11-09,4.841414,-0.004927
top10_momentum_daily,2023-11-10,4.976292,0.027859
top10_momentum_daily,2023-11-13,4.951575,-0.004967
top10_momentum_daily,2023-11-14,5.048429,0.019560
top10_momentum_daily,2023-11-15,5.015098,-0.006602
top10_momentum_daily,2023-11-16,5.046112,0.006184
top10_momentum_daily,2023-11-17,5.055296,0.001820
top10_momentum_daily,2023-11-20,5.128625,0.014505
top10_momentum_daily,2023-11-21,5.083893,-0.008722
top10_momentum_daily,2023-11-22,5.116683,0.006450
top10_momentum_daily,2023-11-24,5.098631,-0.003528
top10_momentum_daily,2023-11-27,5.090542,-0.001586
top10_momentum_daily,2023-11-28,5.096538,0.001178
top10_momentum_daily,2023-11-29,5.085969,-0.002074
top10_momentum_daily,2023-11-30,5.076891,-0.001785
top10_momentum_daily,2023-12-01,5.084683,0.001535
top10_momentum_daily,2023-12-04,4.986570,-0.019296
top10_momentum_daily,2023-12-05,4.988764,0.000440
top10_momentum_daily,2023-12-06,4.923526,-0.013077
top10_momentum_daily,2023-12-07,5.043710,0.024410
top10_momentum_daily,2023-12-08,5.084754,0.008138
top10_momentum_daily,2023-12-11,5.137740,0.010420
top10_momentum_daily,2023-12-12,5.155733,0.003502
top10_momentum_daily,2023-12-13,5.181927,0.005081
top10_momentum_daily,2023-12-14,5.151843,-0.005806
top10_momentum_daily,2023-12-15,5.216122,0.012477
top10_momentum_daily,2023-12-18,5.292023,0.014551
top10_momentum_daily,2023-12-19,5.327898,0.006779
top10_momentum_daily,2023-12-20,5.222262,-0.019827
top10_momentum_daily,2023-12-21,5.322321,0.019160
top10_momentum_daily,2023-12-22,5.319129,-0.000600
top10_momentum_daily,2023-12-26,5.381083,0.011647
top10_momentum_daily,2023-12-27,5.405257,0.004492
top10_momentum_daily,2023-12-28,5.393350,-0.002203
top10_momentum_daily,2023-12-29,5.359474,-0.006281
top10_momentum_daily,2024-01-02,5.216435,-0.026689
top10_momentum_daily,2024-01-03,5.131292,-0.016322
top10_momentum_daily,2024-01-04,5.112125,-0.003735
top10_momentum_daily,2024-01-05,5.139660,0.005386
top10_momentum_daily,2024-01-08,5.299873,0.031172
top10_momentum_daily,2024-01-09,5.333677,0.006378
top10_momentum_daily,2024-01-10,5.392791,0.011083
top10_momentum_daily,2024-01-11,5.418953,0.004851
top10_momentum_daily,2024-01-12,5.401269,-0.003263
top10_momentum_daily,2024-01-16,5.450896,0.009188
top10_momentum_daily,2024-01-17,5.422904,-0.005135
top10_momentum_daily,2024-01-18,5.487908,0.011987
top10_momentum_daily,2024-01-19,5.652742,0.030036
top10_momentum_daily,2024-01-22,5.614706,-0.006729
top10_momentum_daily,2024-01-23,5.628835,0.002516
top10_momentum_daily,2024-01-24,5.712505,0.014865
top10_momentum_daily,2024-01-25,5.676337,-0.006331
top10_momentum_daily,2024-01-26,5.582951,-0.016452
top10_momentum_daily,2024-01-29,5.685572,0.018381
top10_momentum_daily,2024-01-30,5.642282,-0.007614
top10_momentum_daily,2024-01-31,5.528185,-0.020222
top10_momentum_daily,2024-02-01,5.612585,0.015267
top10_momentum_daily,2024-02-02,5.848845,0.042095
top10_momentum_daily,2024-02-05,5.847153,-0.000289
top10_momentum_daily,2024-02-06,5.771396,-0.012956
top10_momentum_daily,2024-02-07,5.870459,0.017164
top10_momentum_daily,2024-02-08,5.873712,0.000554
top10_momentum_daily,2024-02-09,5.965452,0.015619
top10_momentum_daily,2024-02-12,5.923411,-0.007047
top10_momentum_daily,2024-02-13,5.834687,-0.014978
top10_momentum_daily,2024-02-14,5.945154,0.018933
top10_momentum_daily,2024-02-15,5.912154,-0.005551
top10_momentum_daily,2024-02-16,5.810342,-0.017221
top10_momentum_daily,2024-02-20,5.741040,-0.011927
top10_momentum_daily,2024-02-21,5.703633,-0.006516
top10_momentum_daily,2024-02-22,5.968959,0.046519
top10_momentum_daily,2024-02-23,5.962068,-0.001154
top10_momentum_daily,2024-02-26,5.957094,-0.000834
top10_momentum_daily,2024-02-27,5.949249,-0.001317
top10_momentum_daily,2024-02-28,5.907546,-0.007010
top10_momentum_daily,2024-02-29,6.056279,0.025177
top10_momentum_daily,2024-03-01,6.213420,0.025947
top10_momentum_daily,2024-03-04,6.237851,0.003932
top10_momentum_daily,2024-03-05,6.085702,-0.024391
top10_momentum_daily,2024-03-06,6.166932,0.013348
top10_momentum_daily,2024-03-07,6.314030,0.023853
top10_momentum_daily,2024-03-08,6.181983,-0.020913
top10_momentum_daily,2024-03-11,6.127180,-0.008865
top10_momentum_daily,2024-03-12,6.263529,0.022253
top10_momentum_daily,2024-03-13,6.182912,-0.012871
top10_momentum_daily,2024-03-14,6.152743,-0.004879
top10_momentum_daily,2024-03-15,6.003350,-0.024281
top10_momentum_daily,2024-03-18,6.077371,0.012330
top10_momentum_daily,2024-03-19,6.078625,0.000206
top10_momentum_daily,2024-03-20,6.138211,0.009802
top10_momentum_daily,2024-03-21,6.188015,0.008114
top10_momentum_daily,2024-03-22,6.208070,0.003241
top10_momentum_daily,2024-03-25,6.181844,-0.004225
top10_momentum_daily,2024-03-26,6.139350,-0.006874
top10_momentum_daily,2024-03-27,6.150614,0.001835
top10_momentum_daily,2024-03-28,6.156412,0.000943
top10_momentum_daily,2024-04-01,6.167810,0.001851
top10_momentum_daily,2024-04-02,6.138359,-0.004775
top10_momentum_daily,2024-04-03,6.190042,0.008420
top10_momentum_daily,2024-04-04,6.052346,-0.022245
top10_momentum_daily,2024-04-05,6.181183,0.021287
top10_momentum_daily,2024-04-08,6.157432,-0.003843
top10_momentum_daily,2024-04-09,6.146619,-0.001756
top10_momentum_daily,2024-04-10,6.116672,-0.004872
top10_momentum_daily,2024-04-11,6.199027,0.013464
top10_momentum_daily,2024-04-12,6.069402,-0.020911
top10_momentum_daily,2024-04-15,5.939921,-0.021333
top10_momentum_daily,2024-04-16,5.971800,0.005367
top10_momentum_daily,2024-04-17,5.868389,-0.017317
top10_momentum_daily,2024-04-18,5.839218,-0.004971
top10_momentum_daily,2024-04-19,5.669700,-0.029031
top10_momentum_daily,2024-04-22,5.740932,0.012564
top10_momentum_daily,2024-04-23,5.843373,0.017844
top10_momentum_daily,2024-04-24,5.821417,-0.003757
top10_momentum_daily,2024-04-25,5.686302,-0.023210
top10_momentum_daily,2024-04-26,5.737540,0.009011
top10_momentum_daily,2024-04-29,5.762031,0.004269
top10_momentum_daily,2024-04-30,5.648277,-0.019742
top10_momentum_daily,2024-05-01,5.556894,-0.016179
top10_momentum_daily,2024-05-02,5.674105,0.021093
top10_momentum_daily,2024-05-03,5.755404,0.014328
top10_momentum_daily,2024-05-06,5.869429,0.019812
top10_momentum_daily,2024-05-07,5.857098,-0.002101
top10_momentum_daily,2024-05-08,5.885158,0.004791
top10_momentum_daily,2024-05-09,5.870466,-0.002497
top10_momentum_daily,2024-05-10,5.908163,0.006421
top10_momentum_daily,2024-05-13,5.891815,-0.002767
top10_momentum_daily,2024-05-14,5.958519,0.011321
top10_momentum_daily,2024-05-15,6.073651,0.019322
top10_momentum_daily,2024-05-16,6.029619,-0.007250
top10_momentum_daily,2024-05-17,6.032983,0.000558
top10_momentum_daily,2024-05-20,6.041654,0.001437
top10_momentum_daily,2024-05-21,6.055945,0.002365
top10_momentum_daily,2024-05-22,6.047773,-0.001349
top10_momentum_daily,2024-05-23,6.051422,0.000603
top10_momentum_daily,2024-05-24,6.160719,0.018061
top10_momentum_daily,2024-05-28,6.212776,0.008450
top10_momentum_daily,2024-05-29,6.145035,-0.010903
top10_momentum_daily,2024-05-30,6.099782,-0.007364
top10_momentum_daily,2024-05-31,6.100288,0.000083
top10_momentum_daily,2024-06-03,6.134376,0.005588
top10_momentum_daily,2024-06-04,6.133897,-0.000078
top10_momentum_daily,2024-06-05,6.262823,0.021019
top10_momentum_daily,2024-06-06,6.251663,-0.001782
top10_momentum_daily,2024-06-07,6.253558,0.000303
top10_momentum_daily,2024-06-10,6.303456,0.007979
top10_momentum_daily,2024-06-11,6.288969,-0.002298
top10_momentum_daily,2024-06-12,6.345898,0.009052
top10_momentum_daily,2024-06-13,6.428313,0.012987
top10_momentum_daily,2024-06-14,6.459419,0.004839
top10_momentum_daily,2024-06-17,6.541388,0.012690
top10_momentum_daily,2024-06-18,6.571250,0.004565
top10_momentum_daily,2024-06-20,6.515223,-0.008526
top10_momentum_daily,2024-06-21,6.445645,-0.010679
top10_momentum_daily,2024-06-24,6.376075,-0.010793
top10_momentum_daily,2024-06-25,6.401894,0.004049
top10_momentum_daily,2024-06-26,6.379983,-0.003423
top10_momentum_daily,2024-06-27,6.386768,0.001063
top10_momentum_daily,2024-06-28,6.428470,0.006529
top10_momentum_daily,2024-07-01,6.447030,0.002887
top10_momentum_daily,2024-07-02,6.526610,0.012344
top10_momentum_daily,2024-07-03,6.595884,0.010614
top10_momentum_daily,2024-07-05,6.657224,0.009300
top10_momentum_daily,2024-07-08,6.691727,0.005183
top10_momentum_daily,2024-07-09,6.721701,0.004479
top10_momentum_daily,2024-07-10,6.792426,0.010522
top10_momentum_daily,2024-07-11,6.616148,-0.025952
top10_momentum_daily,2024-07-12,6.563291,-0.007989
top10_momentum_daily,2024-07-15,6.595387,0.004890
top10_momentum_daily,2024-07-16,6.621980,0.004032
top10_momentum_daily,2024-07-17,6.339195,-0.042704
top10_momentum_daily,2024-07-18,6.331510,-0.001212
top10_momentum_daily,2024-07-19,6.265431,-0.010437
top10_momentum_daily,2024-07-22,6.390061,0.019892
top10_momentum_daily,2024-07-23,6.407292,0.002697
top10_momentum_daily,2024-07-24,6.129046,-0.043426
top10_momentum_daily,2024-07-25,6.008034,-0.019744
top10_momentum_daily,2024-07-26,6.078973,0.011808
top10_momentum_daily,2024-07-29,6.067757,-0.001845
top10_momentum_daily,2024-07-30,5.941773,-0.020763
top10_momentum_daily,2024-07-31,6.196982,0.042952
top10_momentum_daily,2024-08-01,5.979738,-0.035057
top10_momentum_daily,2024-08-02,5.813783,-0.027753
top10_momentum_daily,2024-08-05,5.664799,-0.025626
top10_momentum_daily,2024-08-06,5.731317,0.011742
top10_momentum_daily,2024-08-07,5.647713,-0.014587
top10_momentum_daily,2024-08-08,5.872621,0.039823
top10_momentum_daily,2024-08-09,5.910588,0.006465
top10_momentum_daily,2024-08-12,5.939277,0.004854
top10_momentum_daily,2024-08-13,6.101085,0.027244
top10_momentum_daily,2024-08-14,6.111047,0.001633
top10_momentum_daily,2024-08-15,6.263635,0.024969
top10_momentum_daily,2024-08-16,6.272444,0.001406
top10_momentum_daily,2024-08-19,6.373579,0.016124
top10_momentum_daily,2024-08-20,6.329950,-0.006845
top10_momentum_daily,2024-08-21,6.351292,0.003372
top10_momentum_daily,2024-08-22,6.286986,-0.010125
top10_momentum_daily,2024-08-23,6.367565,0.012817
top10_momentum_daily,2024-08-26,6.319763,-0.007507
top10_momentum_daily,2024-08-27,6.349085,0.004640
top10_momentum_daily,2024-08-28,6.288999,-0.009464
top10_momentum_daily,2024-08-29,6.246271,-0.006794
top10_momentum_daily,2024-08-30,6.370151,0.019833
top10_momentum_daily,2024-09-03,6.192059,-0.027957
top10_momentum_daily,2024-09-04,6.202524,0.001690
top10_momentum_daily,2024-09-05,6.160908,-0.006710
top10_momentum_daily,2024-09-06,5.958152,-0.032910
top10_momentum_daily,2024-09-09,6.071628,0.019045
top10_momentum_daily,2024-09-10,6.087584,0.002628
top10_momentum_daily,2024-09-11,6.239079,0.024886
top10_momentum_daily,2024-09-12,6.298492,0.009523
top10_momentum_daily,2024-09-13,6.336050,0.005963
top10_momentum_daily,2024-09-16,6.335135,-0.000144
top10_momentum_daily,2024-09-17,6.308880,-0.004144
top10_momentum_daily,2024-09-18,6.281924,-0.004273
top10_momentum_daily,2024-09-19,6.436409,0.024592
top10_momentum_daily,2024-09-20,6.437941,0.000238
top10_momentum_daily,2024-09-23,6.462302,0.003784
top10_momentum_daily,2024-09-24,6.478413,0.002493
top10_momentum_daily,2024-09-25,6.525070,0.007202
top10_momentum_daily,2024-09-26,6.614464,0.013700
top10_momentum_daily,2024-09-27,6.532917,-0.012329
top10_momentum_daily,2024-09-30,6.559928,0.004135
top10_momentum_daily,2024-10-01,6.465026,-0.014467
top10_momentum_daily,2024-10-02,6.488545,0.003638
top10_momentum_daily,2024-10-03,6.525499,0.005695
top10_momentum_daily,2024-10-04,6.649449,0.018995
top10_momentum_daily,2024-10-07,6.618258,-0.004691
top10_momentum_daily,2024-10-08,6.696936,0.011888
top10_momentum_daily,2024-10-09,6.778853,0.012232
top10_momentum_daily,2024-10-10,6.731921,-0.006923
top10_momentum_daily,2024-10-11,6.766383,0.005119
top10_momentum_daily,2024-10-14,6.830168,0.009427
top10_momentum_daily,2024-10-15,6.767681,-0.009149
